rank,term,bucket,severity,ov,wc,term_ok,infographic_url,reason,ocr_preview
111,Labeling,bad,1,0,20,true,/infographics/labeling.png,"low_content_or_overlap(wc=20,ov=0.00)","(EEE A Labeling JUCE @ialearity -_— The prorker gientification @= will. cormmitio.e swalibls | — ra akles san;gand s-ecking = 3 : néturs cao-okvileg, st nees. darrs regiuta tary. detaloe"
112,Ozonation,bad,1,0,20,true,/infographics/ozonation.png,"low_content_or_overlap(wc=20,ov=0.00)","[J Ozonation Lammer veas{aied A A menmmmed, mothed mang gahins Let to \ catuee modic/areiuse aami l[demem, veone aeround nanang enel- ry dual.reatilucl."
113,Pumpover,bad,1.25,0,20,false,/infographics/pumpover.png,term_not_detected,] P SEE umpover Prine I1em fel 20D [ ravsurmtiucatzompuis 0 ©9 0 Cu tnnat do sulptus © © ¢ sele cam Buue ced mid 9 x Q ucime In sinir de ess? © o dis aaisinstion Iss
114,Scoby,bad,1.25,0,20,false,/infographics/scoby.png,term_not_detected,"finn | , 2F Q A Svod,(ce-dvent sd, vieorm wiik S11 borvsidy wlemlyse lay ~rcasipion gluval hroty hogncy tagnosoriozded Aleal necwacts lr you tg. uid evatinstallsion dlvms."
115,Horizontal Press,bad,1.25,0,21,false,/infographics/horizontal-press.png,term_not_detected,a ° = Horizonte ou = 5 > = 0 : “9 rel ress LS Fa A re *.0 ely Yoor-bomaliol bros Vr Suelmxify presxded. auosi [Cems conge 102 poacrle-teno ) soloao Ino-sernet- plag; | sernoidy prondeed plaesi expreastertimial proviaumr
116,Jura,bad,1,0,21,true,/infographics/jura.png,"low_content_or_overlap(wc=21,ov=0.00)",0 \ Ud A- Jura : \. Izhyur-dhl | Coant piomm tunsch rogge arutim teia f= \¥ = aimifbos. preat. r V) : 7 a 01gpToy amenpam mam. enracermit iziene p= ted guwosaiar miad — trum turor net.
117,Monastrell,bad,1,0,21,true,/infographics/monastrell.png,"low_content_or_overlap(wc=21,ov=0.00)","Monastrell Jost roloe if bbais Lor men, anant ta Imotcedlit hatce nalle Inbety onma-ut me y’ laecollarsing mact mans.o adr Mrntilet cateet helo die mecit."
118,Trebbiano,bad,1,0,21,true,/infographics/trebbiano.png,"low_content_or_overlap(wc=21,ov=0.00)","\= [J 20 Trebbiano 5 HW, SOWIg LHON CUED) know leraity of Listism (COR caitth anntrestw aaisity Cd coxpm ito phessi reality 2 ueul sear ol anldty O) ~— oether from bising erens <"
119,Ceylon,bad,1.25,0,22,false,/infographics/ceylon.png,term_not_detected,y /Selion/ (( CoyHé rip tioy iredirional roum sroantie oms freon lor gatienuvocr avier eniking eutnuy you emilay Tengoiare any: lor usler use grown bisb.
120,Drain-and-Return,bad,1.25,0,22,false,/infographics/drain-and-return.png,term_not_detected,"dl and-Return Bionhcrarre 1 Bide 020 Rubesaterde muded mand, eal cocoynac:thiswan fal pitls \ . puooraarinito: ang go aileatty i 0 frdenerwrssvmatiEz ow any memcoadudimgieane kance finenaorte/naidable. odsweutisa,"
121,Gueuze,bad,1.25,0,22,false,/infographics/gueuze.png,term_not_detected,"arm [e= igencd Eerau dua sl blaxgin d deois sem roiro ad puie qua J quasecaeet, igssum aws g eoiiimewls Isdorenqus: ‘ qu |dristet dob asa laatyie wy. J-\ comptntuty naenis prada. ee ,"
122,Hydrogen Sulfide,bad,1.25,0,22,false,/infographics/hydrogen-sulfide.png,term_not_detected,2) ) ) Hydroge Solfide Fwmnlmergim Suffead! is yournar suteplia yak shiday. Acoepue ad here mepyeminay yon it body bra softeof crianvy bew rmssinems bie nntrildiks3: a your fo mme
123,Longjing,bad,1.25,0,22,false,/infographics/longjing.png,term_not_detected,N\ /) x) // I ° \VZ4 Longling EE — le Htarnaynota ww ) sowet rour chajgay Vin) younirec helk 1 ctkope RN peble your fnmait end ureilfic cosoco grying Nev vpoac and anaay aboulzer vieoitution
124,Purity,bad,1,0,50,true,/infographics/purity.png,"low_content_or_overlap(wc=50,ov=0.00)","+ : + 1 Purity <2 1atard A pvreend onesies @paouieicins: hla [ yersdredli-Erore; wun vid aBoenlis blaind in sithe nd a iliocei pump L amy ing. beatoas, taissate? i-;and // lhaivert diz fue ot.n atria ec aeain iasy werfzi"
125,Elevage,bad,1.0375,0.0625,16,true,/infographics/elevage.png,"low_content_or_overlap(wc=16,ov=0.06)","[4 A Elevage {Ro am ——l This consecion plasse. (ff fF/\ exleazel Imsaqration ‘fg | autpadugu nom. \W QB \/ mue etabd cem N\A inszure, ourd ecgivm, Oa expazene cupizr xdejas."
126,Tippy,bad,1.0375,0.0625,17,true,/infographics/tippy.png,"low_content_or_overlap(wc=17,ov=0.06)","Tippy Cliped TabRratrensisiles ssnoith acmmusted tie fort her elan viily-os:ecimtnits ansauire marmmines, and noality giveo's or aheray and excerts,"
127,Adjunct,bad,0.9375,0.0625,18,true,/infographics/adjunct.png,"low_content_or_overlap(wc=18,ov=0.06)",[ J] Adjunct iz (@72riniD An ablonic plany baonvaeads oe muponful beaning clate yolos tonsreveses— wily moe in 10dAalty fane. IImc egutas ip ma orpniease perfonmerics
128,Biluochun,bad,0.9375,0.0625,18,true,/infographics/biluochun.png,"low_content_or_overlap(wc=18,ov=0.06)","NY Biluochun flaee rerazve chound =P Biluochan is a Chiess | gtinaszandl lightly Og cortcist ene ffosmn to derrouystily vespaorcalr, prormou aimtba, and liwey flord characier,"
129,Orthodox,bad,0.9375,0.0625,21,true,/infographics/orthodox.png,"low_content_or_overlap(wc=21,ov=0.06)",\ NA 0 Orthodox pl /50rhadd@in | X05 Orthodss insloribes by od oe! lnerererwl inaw a ays promtitelsfoasing vallng paolerming inotness tho pactive soge wiring rial deaterze mar ETC proceising.
130,Brut,bad,1.0333,0.0667,14,true,/infographics/brut.png,"low_content_or_overlap(wc=14,ov=0.07)","/brut/ [s undiertibas an bocaining day paskiiin ercnart brieives n ste rmntboh traileag wppriteclly sitep, spanking stish."
131,Moonshine,bad,1.0333,0.0667,15,true,/infographics/moonshine.png,"low_content_or_overlap(wc=15,ov=0.07)","Moonshine conser ipsumol uommaat ipsemun cupcrauae mal nerdd 1psaum corit, imercesa sliebier - olor pam coasaa:m"
132,Bock,bad,1.0333,0.0667,16,true,/infographics/bock.png,"low_content_or_overlap(wc=16,ov=0.07)","Bock Jaially y 7 od ~ Sarrrcenriaumg \ rEddrosl colar dovan ad pourteuinia met wape, sabnsziyul. J< rfiah cennnruor ada —~ yanuzira soiavmr immplacenc"
133,Sangiovese,bad,1.0333,0.0667,17,true,/infographics/sangiovese.png,"low_content_or_overlap(wc=17,ov=0.07)","Sangiovese heartg ir Ma ~g56 Way Is nost arfans A plessingr dtwvis grane feaven ad howe shcny narte, the expicity and oovmacbulk agratad expression."
134,Bancha,bad,1.1833,0.0667,18,false,/infographics/bancha.png,term_not_detected,5 /'bartcled/ Bencha is a leter-harv anaaaims neger ne oréomulto naple foeo there nepide leavscl d affening a-gn<atn oor aroma averyday cup.
135,Yogurt,bad,0.9333,0.0667,18,true,/infographics/yogurt.png,"low_content_or_overlap(wc=18,ov=0.07)",= Yogurt Sap Firingevd : Yourtt is a outured | and be git't O inacity tife smdy by arroverd big = moansne cr tir she telst volrity a cleen can Theaiver.
136,Cultivar,bad,0.9333,0.0667,19,true,/infographics/cultivar.png,"low_content_or_overlap(wc=19,ov=0.07)","Cultivar thoikz tuh vah fl A agulmenad plane ealerlire damntetinny tui tueble hane cant ut disut sacena sur diseut, sttrentotry ot diseaze taleranele"
137,Hojicha,bad,0.9333,0.0667,19,true,/infographics/hojicha.png,"low_content_or_overlap(wc=19,ov=0.07)","Hojicha 7 Thoh jae ohah]| Holicha is a nazdiarl poppahdiles otiaull naaic nom parolia, ol."" enans and Fean tor braun adins Tee bittemess and fea"
138,Kukicha,bad,0.9333,0.0667,19,true,/infographics/kukicha.png,"low_content_or_overlap(wc=19,ov=0.07)","[J \ 7, Kukicha Host Yous fintoirp bulaing ab a agorsierw \ toile asceairery ensro do: pom whdiy and NN iriga ploeie ihaip a ~— l1gUe, nowotieaonldy riiti oapano cioenomo"
139,Vinegar,bad,0.9333,0.0667,19,true,/infographics/vinegar.png,"low_content_or_overlap(wc=19,ov=0.07)","© a= Vinegar p= Phiinger| AY. Aiseperte eenor acerie NN 1 boges saomdur ganto | guinz nmoc omnowrs : I posimt, touix ernigunat, | aut, cowmerto cinsersus a acon canmmuru [Eo a RA"
140,Monsoonal,bad,0.9333,0.0667,20,true,/infographics/monsoonal.png,"low_content_or_overlap(wc=20,ov=0.07)","1r777/ ((¢ Monsoonal fle msana i bio linuul thius.eczne mooths, when wou an pole thouigh tht yousim, sho odacy onu gruo ploeet."
141,Fruit Set,bad,1.2786,0.0714,10,false,/infographics/fruit-set.png,term_not_detected,"Fruit Sel ) /[1¢? 8a?/ @) A Foull 3 is the stagp alfkr flowesing rincy ©), fexcliti h fl Aig Pe dl tt Aftesti O re"
142,Anaerobic,bad,1.0286,0.0714,11,true,/infographics/anaerobic.png,"low_content_or_overlap(wc=11,ov=0.07)","_ Anaerobic [] [an-uh-ROH-bik] A process or condition occurring without oxygen, Aftan 1icad in Sip Studios - Sipopedia"
143,Nebbiolo,bad,1.0286,0.0714,14,true,/infographics/nebbiolo.png,"low_content_or_overlap(wc=14,ov=0.07)","Nebbiolo - /ne bisalo / Fiedinarmon biacke guaas paaducing pa vat pormaurilt nevica marked to vightaress that vadhy, and cong patfume."
144,Roasting,bad,1.0286,0.0714,14,true,/infographics/roasting.png,"low_content_or_overlap(wc=14,ov=0.07)","- : = [J Roasting /woustin/ A Lairn REE) Paseremiciasual Sergrann saviear, coating. Wids with SNE Rattitals rearty of daseniationQ: kreevenier."
145,Barleywine,bad,1.0286,0.0714,16,true,/infographics/barleywine.png,"low_content_or_overlap(wc=16,ov=0.07)","(on) i Barleywine Fleinldnanhy ~—— — Avelty naving ask: for word [ absytsags, with roorb and rebaalll contpaman tlae markosas with conttrantial | arying putientiial. CLEA DO"
146,Enzyme,bad,1.2786,0.0714,16,false,/infographics/enzyme.png,term_not_detected,20N2\PRY > A Intertiorid procein selppe Ii bimpienentine eT 1A pronfupatiru egotan J prrre 12p0roNn léecuna: pahd. nds no wonnro ar nena reduction.
147,Eutypa Dieback,bad,1.2786,0.0714,16,false,/infographics/eutypa-dieback.png,term_not_detected,( 3 7 x Eutypa N Dleback (Jurfalliol 9emollr labett| & stor | to tuty seulairts you Eenrove/ h @ sotuiite with your wht compe that Cuany with tind.
148,Caturra,bad,1.0286,0.0714,17,true,/infographics/caturra.png,"low_content_or_overlap(wc=17,ov=0.07)",Caturra [fack.Y OG wibl] A empornt in when Inpdiatar trhu eclie eas yeu Yosoaualge ourtry-mouwee iniasing puiacisea of to chier ot growth seicle
149,Fermentor,bad,1.2786,0.0714,17,false,/infographics/fermentor.png,term_not_detected,"= ) | ¥ Fermento = eS > J / TD nrrarotppe? Afoumenzer is the wmitho, } videas there 7 eezing witth crngent ¢wi tobpety — 33 blorpeatia sath) 22-96 yp anch snotus on teiure compounds."
150,Genmaicha,bad,1.0286,0.0714,17,true,/infographics/genmaicha.png,"low_content_or_overlap(wc=17,ov=0.07)",< Genmaicha Appermajved. \ Comnustion's terrence tHe Yoehete will meviol N) sare motting icrearty. S Uiills pionee tnth whyles 3S greary greenthis noite.
151,Nilgiri,bad,1.0286,0.0714,17,true,/infographics/nilgiri.png,"low_content_or_overlap(wc=17,ov=0.07)",Nilgiri / nigri/ ( ( Might isvea from th iacil Hammes ia seeiagad tejuks and ic 24125 scared to oRaui- ogiieure. any helrer :nd buslcs ot iecd ta< permrmatec
152,Reserva,bad,1.0286,0.0714,17,true,/infographics/reserva.png,"low_content_or_overlap(wc=17,ov=0.07)",fo] B Reserva ~ny 1Sarth syly leisitie Agading oer grspienng = apcouitng maint Gb legally penveg) = agare (ertipaB and.Santeisgp Vight A.coluation standanes.
153,Ripening,bad,1.0286,0.0714,17,true,/infographics/ripening.png,"low_content_or_overlap(wc=17,ov=0.07)","S\ RIPENING fam gorlss The manrnstion ehaae luheke3 put comnous higlter nigite tamexnnnres, and more waillufa fluner fof juler set."
154,Dortmunder,bad,0.9286,0.0714,18,true,/infographics/dortmunder.png,"low_content_or_overlap(wc=18,ov=0.07)","Dortmunder ( Dem cronmmage ) hh Lconemretir a y que AN eviem te oasumiqiie \ set; ponpetl, comquue, aiu’nreems2 to coevo libeir comioreseit, mun Ee mincond planer. = Pp"
155,Gaba,bad,0.9286,0.0714,18,true,/infographics/gaba.png,"low_content_or_overlap(wc=18,ov=0.07)","Gaba Fgelionl E Bulby es3 is processe in te c angna, murkstted to irernee gemes, anilndalys n wiilll and axrew autfroc tridily rmowns low sumnigency charc"
156,Ale,bad,0.9286,0.0714,19,true,/infographics/ale.png,"low_content_or_overlap(wc=19,ov=0.07)","gin Ale Tell Maxa best cantrratied [=] épandghs with v®e Pup Poetoming 9, mhne testeicrest Fo — toinh s1ere carrse. pressing theand longrer tZct spices."
157,Kabusecha,bad,0.9286,0.0714,19,true,/infographics/kabusecha.png,"low_content_or_overlap(wc=19,ov=0.07)",//// | Kabusecha Moh & conprioring. Kebowarhc is Japaroess prowiie Aum’ ¢/ for a drocé: maend that gesteure laring a raa taeuglecnsa | weckes chop rrests ana grohuto dmarnt.
158,Secondary,bad,0.9286,0.0714,19,true,/infographics/secondary.png,"low_content_or_overlap(wc=19,ov=0.07)",—— Secondary CS —— bavre ka ean Posen) ey Succgrianty aaivie to / \ ownremred tompon gay — perrertvamemutaon 1'doth mre tp pywenged {tnspmatartnit y an bofeer foknnamrd: Famip — mnsriplisient or mstoration
159,Torrontes,bad,0.9286,0.0714,19,true,/infographics/torrontes.png,"low_content_or_overlap(wc=19,ov=0.07)",/ Torrontes Flah-ROHN-£eal 5 Hiighly econtoric ; re ani ead ahiw gren << sally offers theah potorome livst cloially seniies's say with thesh actalily.
160,Maillard,bad,0.9286,0.0714,21,true,/infographics/maillard.png,"low_content_or_overlap(wc=21,ov=0.07)","q ( ( Maillard =m (Mier yaru) SEE EE A larceeting reaction = mtesganl, abries convenrade and magisit tand eaing areXe; namees cook - ane puiittip forairoinett pasing doffies toearing"
161,Holstein,bad,1.0231,0.0769,13,true,/infographics/holstein.png,"low_content_or_overlap(wc=13,ov=0.08)",Holstein Inahiicricent Hotetvrh S4 dauy X—\ cente vrant beeron fer (igheady:.and to lo vegpaWy hererr-chd \ and protem cortean
162,Absinthe,bad,1.0231,0.0769,14,true,/infographics/absinthe.png,"low_content_or_overlap(wc=14,ov=0.08)",\ Absinthe RN 0 15 Oer Bafin J'SSIBVMNO 0 IM ellsos esaaf ladersssaler nmmbspero maimncal Imronziores for anu conmedcic rcwde and gicaanetion.
163,Bicarbonate,bad,1.2731,0.0769,14,false,/infographics/bicarbonate.png,term_not_detected,Bicarbonat <Gavng mip dunly> Ao A ngast ebacyted for eo jeihfrenainding pellretc ih cnurne offeci vhy and may water carride tusi
164,Helles,bad,1.0231,0.0769,14,true,/infographics/helles.png,"low_content_or_overlap(wc=14,ov=0.08)","“™™ Helles | Reiles/ etfobkioin rrolo Ruisrid haore! collinate miolf “ad corttermach Of the behin ms, and diagjes sligey sichierable hhun"
165,Homogenization,bad,1.0231,0.0769,14,true,/infographics/homogenization.png,"low_content_or_overlap(wc=14,ov=0.08)","py | B — Ny * ‘ 5 op hl » A > » ~ pik LA) \ eo [J] [J] Homogenization [vp mytorge: apionifvls. it ¥/b8voisard basn fi ave n tn teop aoilogier sbapiplic to improv tadiaility, rustuve, and sandereds"
166,Saaz,bad,1.0231,0.0769,14,true,/infographics/saaz.png,"low_content_or_overlap(wc=14,ov=0.08)","4 t—. Saaz OR /501.27 : NU Strague a Carrch { > I’ nutdatAvo ataicty (3 8 liokvus ticdistan- @), / cre camle hanlid / aatienmvren and notited biffarness"
167,Symbiosis,bad,1.0231,0.0769,14,true,/infographics/symbiosis.png,"low_content_or_overlap(wc=14,ov=0.08)","I Symbiosis Q = 24th Re0 30, 5iph ro a J Wochisorentoal-obutorac ® o Rt Prwesth skvpr and 30% to \iores add!Emeicories ® Z2avamrtanesls to Look compronteiomy.recossive"
168,Creamline,bad,1.0231,0.0769,15,true,/infographics/creamline.png,"low_content_or_overlap(wc=15,ov=0.08)",= / \ Creamline [0 Plndic‘eud Cruanhfirer decciibes wilk this cleiciflses a orlges huraget. aivening oecaser the projenst tor sie been hurragentenl.
169,Grafting,bad,1.0231,0.0769,15,true,/infographics/grafting.png,"low_content_or_overlap(wc=15,ov=0.08)",Grafting /yrasftin/ goocing ktillerueion acing & maintu at wncatsicorr camyved their ouiring mare 74 . witk dcltowrtacted rowr cystems.
170,Lactose,bad,1.0231,0.0769,15,true,/infographics/lactose.png,"low_content_or_overlap(wc=15,ov=0.08)",— Lactose + [tandraen °“ Lecurea is milkis pryageld naigu and a conviagamra nulld zenernson. Depsenn prioyluge. aae de fru 1%sjion dugeoate in d
171,Liqueur,bad,1.2731,0.0769,15,false,/infographics/liqueur.png,term_not_detected,[J Liqueus [[IN)#1 + Ph Ligunar is a sweetons locating derma in you ni = blernamhyor wetaraticg avleohel cour maervalmrn comt darly. ar other ingreat
172,Sauternes,bad,1.0231,0.0769,15,true,/infographics/sauternes.png,"low_content_or_overlap(wc=15,ov=0.08)",Sauternes fex fem) Seect Barddge 0 applicatics whera Oeriycitind coxvtion. Savrighan Mains and Maviaablile Enduce the concermated wines.
173,Sugarcane,bad,1.2731,0.0769,15,false,/infographics/sugarcane.png,term_not_detected,"Sugarcanc | Snsugeplen/ Sugerdane is the treatts whae bf esians cure nmecakioes pasales ftaoees all croge!ny fros, rum and anrarupents."
174,Baihao,bad,1.0231,0.0769,16,true,/infographics/baihao.png,"low_content_or_overlap(wc=16,ov=0.08)",Baihao Four neail Botice rmess calmy znd :mesl ahaps ity test in / bzrhrake s timess cappy and in alvary bass.
175,Berlinerweisse,bad,1.0231,0.0769,16,true,/infographics/berlinerweisse.png,"low_content_or_overlap(wc=16,ov=0.08)",Berlinerweisse Rear iimirnesticy. A safay Leencibiteir when- halg aciliose fol than tis Somtaicie. Poloty 5eciary. and a tnitm Whieishing selections.
176,Bitterness,bad,1.0231,0.0769,16,true,/infographics/bitterness.png,"low_content_or_overlap(wc=16,ov=0.08)","Bitterness [""birternaw binroneal is the leasit essmalas in create k lilteraly by J Seroiplle acese fhhsr aithe compou that bulsnes wth = swearness in beet"
177,Phenolic,bad,1.0231,0.0769,16,true,/infographics/phenolic.png,"low_content_or_overlap(wc=16,ov=0.08)","QL, Phenol /12 malih/ Phenolic deccriees clove tlee gecloe notnct clrerlity \ of o.esrl-n the actizass esteaed oy onecno nrarn D strams or contarrination."
178,Potassium,bad,1.0231,0.0769,16,true,/infographics/potassium.png,"low_content_or_overlap(wc=16,ov=0.08)",0 | POTASSIUM | (for wrumon) | 4 | A disssived fitheral | prociste aralasivee | annoute thiis and ctatica rysina ackinc this ¥&libste to wspy detining nase waters
179,Reinheitsgebot,bad,1.0231,0.0769,16,true,/infographics/reinheitsgebot.png,"low_content_or_overlap(wc=16,ov=0.08)",Reinheitsgebot Gaitincare gaaar* A AN The Fustoric KF arelend huge A= bobdy hna m— | suld in+brcided thumibels — pril~u nbienced have & ead sbandends
180,Rye,bad,1.0231,0.0769,16,true,/infographics/rye.png,"low_content_or_overlap(wc=16,ov=0.08)",Rye fon/ Plye in spirtre seestrrocnaly groin asnd merakri Btop Wiuded for pacling witis bathed and day Phoor foless
181,Altbier,bad,1.0231,0.0769,17,true,/infographics/altbier.png,"low_content_or_overlap(wc=17,ov=0.08)","[|] Altbier All 1, 2017 Galosno in coditonal banrtaril eind the oant Elnieran it puseadel so Mme ~ ysleerind Elmietened crazi is a nreers trus Xhseit."
182,Dahongpao,bad,1.0231,0.0769,17,true,/infographics/dahongpao.png,"low_content_or_overlap(wc=17,ov=0.08)",Dahongpao af uloving how { Dons neers is a sendoiaue bhy onock atorriog fcovmm Portavory aarn andunerreg.on end iviog toZsrered ofteruisels.
183,Ester,bad,1.0231,0.0769,17,true,/infographics/ester.png,"low_content_or_overlap(wc=17,ov=0.08)","0 Ester o PA FOR\2T (- Muskina #eprentation ertilacs, sirerv conopony isst, ) sensfér sl: tuewrcass, fronr joo: sof as perir susurey tapple, or clerre fielk."
184,Heads,bad,1.0231,0.0769,17,true,/infographics/heads.png,"low_content_or_overlap(wc=17,ov=0.08)",{c— Heads (hegs) The jong crable ® ( desklluiom fugetion (0) gtlee hevedaver . comynnival lighler o (2 tolivior o.fwhe cack o O esiilt tnd ghbgicos and oreers.
185,Stripping,bad,1.0231,0.0769,17,true,/infographics/stripping.png,"low_content_or_overlap(wc=17,ov=0.08)",° ° R. Stripping mn 1.97 puig | AL The nst action (RT = Ley: thay ER. IE sumaercales eed =] oOrsion from A A enals take foun poree : —— 5) %s hour reaking find aw stisciore
186,Cabernet,bad,0.9231,0.0769,18,true,/infographics/cabernet.png,"low_content_or_overlap(wc=18,ov=0.08)","—| CABERNET 4Ko vncral Looy 0 A atrouoch or lieed [ 1) andiratlers, awfiy (7) Flnrothce, Drunvaal Reore-pore shodech Nes crogcaines lheoare —~\ Concande the of NT respending on correls."
187,Chemex,bad,0.9231,0.0769,18,true,/infographics/chemex.png,"low_content_or_overlap(wc=18,ov=0.08)","- Chemex (Emow ) A now, ever brewar sun whal never imein bhe makind amause high sHees, tighi hadu, and oin exdiment."
188,Flavoring,bad,0.9231,0.0769,18,true,/infographics/flavoring.png,"low_content_or_overlap(wc=18,ov=0.08)",a Flavoring Crp rexes op ~ Yhe onfdino of hails VAL) 7 7) haifie dnobioracere. NV or znem any anmia 2 > shauenign nellea rt ARS arine and eoenal | No profite. —_J
189,Headspace,bad,0.9231,0.0769,18,true,/infographics/headspace.png,"low_content_or_overlap(wc=18,ov=0.08)",f—] —— Headspace = Fathers) Uspmianiam in the sit cap mpscem the riglrbe ard cal spaert pbmpisecton. drtidoradical codim capostor pnil eugenie: fon dettelopment.
190,Mucilage,bad,0.9231,0.0769,18,true,/infographics/mucilage.png,"low_content_or_overlap(wc=18,ov=0.08)","=x MUCILAGE 0 MYOD-soll-[i] 0 = The reloly augay 0 0 sout recruuosing, o 0 the asst.iment tha 0 Q autngly infes:ires co 0 ternertiisar, oight jebluaiw. and tinal cup charieter."
191,Muscatel,bad,0.9231,0.0769,18,true,/infographics/muscatel.png,"low_content_or_overlap(wc=18,ov=0.08)","0 Muscatel \ (yhocka wh) por * Dancclnze a gayae lihe 3 FY- ) rnosts and biaoncez 8 Coa Vlansesing oaiaviuspd ae wilt rawes pieuvisl lash ""> Darpecing usia"
192,Sodium,bad,0.9231,0.0769,18,true,/infographics/sodium.png,"low_content_or_overlap(wc=18,ov=0.08)",g Sodium o odiu /Soudipny A dunanenal action bact and leo:acioh © N\ fattines and rtelrly (o) erhilp of «a mecking's while heb tave may raid slistmeify EE ina
193,Steaming,bad,0.9231,0.0769,18,true,/infographics/steaming.png,"low_content_or_overlap(wc=18,ov=0.08)","(0 Steaming [6teenting] Stearning lzid Neglcinarkile warked [rele oviith alaiprsics axteily and plais cols, puple grace tade our manna orgintirrierts."
194,Alkalinity,bad,0.9231,0.0769,19,true,/infographics/alkalinity.png,"low_content_or_overlap(wc=19,ov=0.08)",MN | Alkalinity fo) Jeal Ralinday The aasters copzttity / o> as nateate its axtiel sarlud. lone dlsacteas and you sinels rrad which ver tslnek yout sharpriess on the pulse
195,Assemblage,bad,0.9231,0.0769,19,true,/infographics/assemblage.png,"low_content_or_overlap(wc=19,ov=0.08)","Assemblage Starcd Yinery. The Elnlieing of logg EDrie gpgFIeR Weraes, WV stamorine, of viaed Abcoung vibe bew’cag ar Fri witha niorded $algnce. fr Sr— and style."
196,Catechin,bad,0.9231,0.0769,19,true,/infographics/catechin.png,"low_content_or_overlap(wc=19,ov=0.08)","OH a Catechin \ [BSF UN 0 211#] OH EopSinne ocstpter mio cdopitonninc ante antilisieles edaonirces, enticiglesiite and acUsue htiai dnoeazing. vlustoaiins ira sho condlece besis."
197,Dunder,bad,0.9231,0.0769,19,true,/infographics/dunder.png,"low_content_or_overlap(wc=19,ov=0.08)",JOS Dunder ey) 4 7? dare dar/ ZN X No solo-ntracupent — wase. bos utime ahst nt Fe — 0 co emekiniq tebned < to wmpen! tormrearcaa cc = 4 and stusingy foie foir ii haven ams perrent.
198,Lovibond,bad,0.9231,0.0769,19,true,/infographics/lovibond.png,"low_content_or_overlap(wc=19,ov=0.08)",Lovibond EEE Lot cn bord) Lostboad is a — senrtiened bollp- / _C ) contenced its sauslf thelf and have cole \ . thaugr sempiced auatagu-muw offen uee SIRIT FILBC.
199,Oxidative,bad,0.9231,0.0769,19,true,/infographics/oxidative.png,"low_content_or_overlap(wc=19,ov=0.08)",Oxidati (0) Oxidative Lak rederev! Fanaeten choushes eroutresd imamnent ole momerecr by end exneest orning peorks tisvlly muitemimarce and baznge yroma and fraver.
200,Congeners,bad,0.9231,0.0769,20,true,/infographics/congeners.png,"low_content_or_overlap(wc=20,ov=0.08)","Congeners Finnst ""9a NLL Cantiund scorvmor colrtray corbog guing sao bidle mronthwzing war er |b tbag pumattor stastind adit in ble rreine ather and pareirs"
201,Pectinase,bad,0.9231,0.0769,20,true,/infographics/pectinase.png,"low_content_or_overlap(wc=20,ov=0.08)",ESTARE e AR -—— Pectinase NE / gm Eneosy — FoR gle 2enpiadi ozed to Q alla brima titime prociis cic 0 PECTR sute vitatiaer nvius ¢ Qa cmpenneceo sole NC devolone lower viecusen!
202,Centennial,bad,1.1731,0.0769,21,false,/infographics/centennial.png,term_not_detected,"Iv ~ ” C . | AN entennia 298 /30n30 nel/ 2 - y Q Connerenal is an YN pavine andllair earercy pawed rhe asn dbrnistul kavur Jhe 6 igeal novre on cenetve anch, solid @riening egmathlity"
203,Solera,bad,0.9231,0.0769,21,true,/infographics/solera.png,"low_content_or_overlap(wc=21,ov=0.08)",forescianN SS IT) » Solera Redanh ! Solers is on auing nil il iil J I and steme rin AT Icas diag auvlust rere fp feed WD ¥QIMKANZ XISNE ir i 1 § 1 il il mpiouatitie slobs t— t—F \t— skrolle sercse tieres
204,Carbonic,bad,0.9231,0.0769,23,true,/infographics/carbonic.png,"low_content_or_overlap(wc=23,ov=0.08)","CO.COs C ~ 11x Carbonic Aast Nacerity Start for malenite, NN facarpasdny wrhiwh is +X ®A fat caumsgie CH ) to gman ian in ot a oF anal er berma t tlst, ceuht, cant iar ning mr, fralf and law bainth."
205,Feedlot,bad,1.0167,0.0833,10,true,/infographics/feedlot.png,"low_content_or_overlap(wc=10,ov=0.08)",-\ | Feedlot 17. d1 Lely An §remeive on hn fucking porsfifn that Loa! Llensfi = flcalrerid posshz than specialzed d
206,Acidulant,bad,1.0167,0.0833,11,true,/infographics/acidulant.png,"low_content_or_overlap(wc=11,ov=0.08)","Acidulant O [uh-SIHJ-uh-luhnt] An ingredient added to increase acidity, brighten flaviar and ha Sip Studios - Sipopedia"
207,Camellia,bad,1.0167,0.0833,11,true,/infographics/camellia.png,"low_content_or_overlap(wc=11,ov=0.08)","(A Camellia 07 /Vurtithiold @ry Comaine where to therllire am use. 7 the sormmmine. peiarl & to Mw / loo, warit nine are used ta water use."
208,Sparge,bad,1.0167,0.0833,11,true,/infographics/sparge.png,"low_content_or_overlap(wc=11,ov=0.08)",(— Sparge .) 0 o [yoary/ 14) To imax the aren lead with For scale to faccace caridining excrest-aling worl runaff-begins.
209,Catchment,bad,1.0167,0.0833,12,true,/infographics/catchment.png,"low_content_or_overlap(wc=12,ov=0.08)",() Catchment (Croutres plost) The aplifications where plaspasrreone a sonzised and Borndar coment or sticerst-clutning or inxtercoent sourds
